User 3916: [(666, 0.93446434), (1796, 0.303335), (130, 0.027245333), (115, 0.0010429611), (202, 0.00076979125), (2078, 0.00017387806)]
User 4626: [(1927, 0.88369405), (1509, 0.65351963), (1518, 0.006479282)]
User 4515: [(1810, 0.99190533), (0, 0.98528314), (2097, 0.98370993), (2339, 0.9213123), (1784, 0.9023808), (218, 0.7697169), (1131, 0.73970556), (2230, 0.2624), (2283, 0.21836904), (1386, 0.072243504)]
User 1884: [(780, 0.9979017), (0, 0.9849449), (1889, 0.9582532), (823, 0.94906974), (462, 0.75625384), (2432, 0.73006153), (2344, 0.3037675), (1008, 0.08678736), (105, 0.044793252), (901, 0.016563613)]
User 3034: [(26, 0.9648639), (2409, 0.96346873), (975, 0.91194034), (495, 0.90402675), (2314, 0.8483956), (1456, 0.22479576), (1511, 0.14186798), (1809, 0.07123493), (1855, 0.04613008), (1460, 0.006826893)]
User 3607: [(1417, 0.964967), (733, 0.9242659), (1968, 0.80534935), (1970, 0.4443675), (1881, 0.06410511), (1580, 0.00950485), (248, 0.00096258946)]
User 2955: [(747, 0.16096489), (1260, 0.0070069497), (94, 0.0034928704), (1056, 0.00010527747)]
User 3947: [(1762, 0.95065445), (746, 0.8871815), (100, 0.8496115), (785, 0.7911639), (614, 0.47236758), (482, 0.15138362), (1693, 0.035099503), (472, 0.014371693), (1998, 0.0045343144)]
User 303: [(756, 0.5787122), (845, 0.13846937), (1891, 0.022744842)]
User 608: [(382, 0.95233506), (309, 0.94837517), (748, 0.9329961), (231, 0.91585), (740, 0.8805403), (1448, 0.83901536), (189, 0.834738), (1064, 0.55689335), (2422, 0.55389977), (991, 0.05215424)]
User 1739: [(572, 0.98157746), (1810, 0.96546), (579, 0.9127618), (726, 0.85465056), (1402, 0.6154938), (1027, 0.36725652), (497, 0.04490585)]
User 3408: [(1554, 0.99818134), (379, 0.9952637), (662, 0.9827497), (231, 0.98226476), (1719, 0.79802233), (991, 0.18223955), (1236, 0.08225994), (1037, 1.6965261e-07)]
User 5529: [(803, 0.9737413), (2124, 0.9048909), (1774, 0.8330519)]
User 855: [(1010, 0.973657), (2409, 0.9446599), (1978, 0.9362499), (2026, 0.8423353), (895, 0.8347101), (2421, 0.66982436), (804, 0.5217779), (1528, 0.12674552), (481, 5.1036066e-05)]
User 5425: [(32, 0.9805927), (1669, 0.9663795), (1687, 0.9653638), (1131, 0.9172887), (632, 0.9152968), (1175, 0.90827364), (669, 0.8993183), (1068, 0.87756336), (38, 0.6937782), (2046, 0.6597392)]
User 3238: [(231, 0.9557512), (806, 0.9385376), (226, 0.8851326), (222, 0.7111428), (409, 0.3868603), (324, 0.15467651), (672, 0.12869383), (2085, 0.06371478)]
User 1062: [(578, 0.9732974), (670, 0.96435094), (2285, 0.95136136), (1584, 0.8844412), (2339, 0.8680116), (829, 0.8085448), (975, 0.7793315), (2171, 0.6189086), (2389, 0.55351174), (380, 0.54624885)]
User 2489: [(346, 0.16836171), (1189, 0.016880566), (693, 1.7778533e-05)]
User 432: [(2184, 0.68664455), (1944, 0.6138825), (103, 0.04127714), (1665, 0.00834623)]
User 170: [(341, 0.96124035), (760, 0.9393661), (1614, 0.89278376), (858, 0.801306), (101, 0.7935568), (733, 0.7300977), (1687, 0.57512456), (102, 0.41831425), (1485, 0.003093535), (1594, 0.0004474732)]
User 5202: [(1030, 0.9052648), (0, 0.8972773), (1889, 0.88893044), (1459, 0.77962273), (574, 0.7425714), (801, 0.6296041), (1933, 0.11928071), (970, 0.018609231), (1594, 0.0131007135), (199, 0.00010888528)]
User 4197: [(12, 0.9492363), (342, 0.8616349), (914, 0.8453043), (474, 0.7899796), (1342, 0.6150225), (1481, 0.59731704), (320, 0.36033744), (1942, 0.2549958), (775, 0.14351766), (2408, 0.054452285)]
User 2791: [(740, 0.9890998), (382, 0.98670435), (794, 0.97077334), (1280, 0.87160814), (1370, 0.8328381), (577, 0.78347987), (203, 0.35387272), (1643, 0.20792663), (999, 0.20336835), (1953, 0.0041678348)]
User 4999: [(379, 0.9968495), (309, 0.9936127), (382, 0.9625846), (658, 0.25912115), (1902, 0.13558412), (95, 0.0014488933), (39, 0.000988217), (57, 0.0006532354), (1029, 0.0001692062)]
User 1176: [(705, 0.98953676), (206, 0.9783693), (1419, 0.911896), (245, 0.89911973), (1049, 0.8882244), (383, 0.877164), (769, 0.8429467), (1421, 0.81318957), (1446, 0.73111933), (1178, 0.71393555)]
User 1199: [(1941, 0.9157489), (1539, 0.91354245), (2339, 0.9100353), (1638, 0.9027478), (169, 0.042167135), (414, 1.2589458e-06), (442, 8.054331e-08)]
User 5284: [(1672, 0.8856334), (1152, 0.79990774), (1477, 0.66713566), (1791, 0.484229), (2046, 0.46980864), (1839, 0.45059818), (790, 0.22595134), (1137, 0.21594064), (1011, 0.21381065), (112, 0.08008156)]
User 4287: [(1459, 0.9790875), (806, 0.96318924), (755, 0.9378191), (1299, 0.92191744), (2306, 0.90323186), (1049, 0.8962754), (856, 0.8932972), (1659, 0.866136), (1279, 0.8643938), (1735, 0.86327577)]
User 685: [(748, 0.9882522), (341, 0.96496934), (1225, 0.96333164), (1030, 0.888011), (1067, 2.9575352e-07), (550, 8.9817775e-08)]
User 4699: [(1927, 0.9538565), (1638, 0.91855985)]
User 1466: [(1756, 0.74781424), (666, 0.6415875), (1719, 0.61997354), (567, 0.5605642), (759, 0.3265752), (498, 0.29327896), (2150, 0.20818235), (1260, 0.12926513), (10, 0.11505562), (1147, 0.0900369)]
User 6000: [(774, 0.9548802), (1866, 0.9301906), (1823, 0.8593611), (160, 0.66479445), (1350, 0.65261745), (1379, 0.08127685), (207, 0.024045875), (1471, 0.00024210213)]
User 4636: [(1554, 0.9987883), (765, 0.9978678), (839, 0.96861625), (1157, 0.9666001), (840, 0.6494267), (28, 0.05668006), (916, 0.019236201), (254, 0.0048695426)]
User 5028: [(780, 0.99555665), (1669, 0.969673), (2074, 0.88313043), (1436, 0.7153511), (1493, 0.63974434), (1465, 0.56797564), (1497, 0.5062488), (964, 0.29565796), (2145, 0.17039642), (1500, 0.09385735)]
User 4190: [(2319, 0.7905619), (2370, 0.5150627), (1564, 4.66013e-06)]
User 4376: [(382, 0.9847484), (1618, 0.837561), (2184, 0.7743643), (237, 0.5651243), (1610, 0.48420373), (333, 0.4597833), (1493, 0.19577557), (1522, 0.00605024), (62, 0.00048259113), (956, 1.6371285e-06)]
User 5709: [(778, 0.97627443), (1389, 0.7914937), (1421, 0.7471265), (1418, 0.43808794), (882, 0.23423655), (316, 0.19202437), (2248, 0.18069099)]
User 905: [(1554, 0.9982539), (780, 0.9973476), (1225, 0.9605204), (459, 0.019685926)]
User 1488: [(737, 0.98320746), (791, 0.9762649), (594, 0.94063234), (662, 0.9274062), (750, 0.9262867), (745, 0.88393813), (1380, 0.84410024), (568, 0.675168), (799, 0.634623), (749, 0.5916441)]
User 2298: [(842, 0.9891928), (1584, 0.9880316), (1448, 0.9850285), (109, 0.5153277), (667, 0.33031094), (1563, 0.101140454)]
User 5963: [(765, 0.9893472), (1174, 0.9741625), (2017, 0.4846706), (691, 0.4202946), (2097, 0.38469452), (1261, 0.24290918), (1487, 0.2197656), (939, 0.039583884), (172, 0.03135917), (1391, 0.0013131853)]
User 2705: [(740, 0.9982982), (1266, 0.0068763583), (1566, 0.0019121534), (1869, 5.8926624e-05)]
User 938: [(738, 0.9808215), (1225, 0.9775056), (754, 0.9743625), (760, 0.96482676), (695, 0.9513962), (785, 0.9428272), (1174, 0.9342302), (658, 0.9323601), (1696, 0.93216), (2090, 0.93024284)]
User 118: [(1509, 0.97989), (1555, 0.94844496), (1419, 0.9411235), (1470, 0.94070756), (1618, 0.8983328), (231, 0.8846102), (0, 0.83885276), (2312, 0.8036008), (624, 0.7677156), (1202, 0.6683064)]
User 4280: [(1932, 0.87524515), (2221, 0.60793215), (2224, 0.05263998), (1967, 0.0035155453), (810, 3.7198377e-05)]
User 5628: [(2312, 0.7578189), (1042, 0.757818), (1988, 0.63929236), (278, 0.6331229), (1342, 0.1485576), (1699, 0.0009962721)]
User 2157: [(341, 0.98195434), (1419, 0.9579987), (241, 0.94026446), (2170, 0.9156253), (1068, 0.8915099), (1309, 0.7913093), (1513, 0.34625974), (2132, 0.16665368), (618, 0.16575384), (1107, 0.09254472)]
User 5475: [(189, 0.97577614), (624, 0.9440423), (1859, 0.89164335), (17, 0.88157684), (1280, 0.7627275), (1388, 0.46029735), (1460, 0.018503688), (1815, 0.0016408226)]
User 4266: [(659, 0.9743421), (2259, 0.97379375), (1691, 0.96655107), (778, 0.95499897), (2112, 0.94124657), (686, 0.9256773), (760, 0.9245215), (85, 0.8574011), (2093, 0.8381862), (2146, 0.81856674)]
User 4418: [(2031, 0.9183606), (654, 0.74923855), (165, 0.6629948), (232, 0.11138974), (1091, 0.06803289), (1402, 0.018513098), (1138, 0.0068083564), (919, 5.4664447e-06)]
User 3212: [(1906, 0.98751533), (1225, 0.9831867), (740, 0.97528934), (7, 0.963066), (1380, 0.95708406), (1810, 0.9559526), (1977, 0.9221749), (728, 0.900576), (1972, 0.88841057), (1137, 0.8169969)]
User 1168: [(2215, 0.9326605), (2392, 0.8618452), (1688, 0.76132166), (1871, 0.7196817), (454, 0.6798341), (854, 0.55376536), (1642, 0.48166013), (1370, 0.23244193), (664, 0.20713298), (1601, 0.04937671)]
User 2363: [(778, 0.987435), (573, 0.9800689), (1171, 0.9703005), (1643, 0.7243337), (1374, 0.17732796), (1885, 0.15100977), (2192, 0.044638064), (532, 0.00030216857)]
User 2901: [(1889, 0.95981485), (2313, 0.5773003), (1953, 0.1017651)]
User 3405: [(382, 0.99030405), (2227, 0.9305506), (1817, 0.6817132), (1003, 0.0107665025), (33, 0.0040251077), (296, 0.003363203), (1820, 0.0012085998), (945, 0.0006133351), (2202, 3.2176686e-08), (2176, 1.5170365e-09)]
User 5368: [(1225, 0.9519632), (1183, 0.939871), (670, 0.9106873), (1730, 0.8864791), (627, 0.85655755), (938, 0.34114987), (1655, 0.23841536), (1191, 0.04196167), (800, 0.028705457)]
User 4441: [(2356, 0.9777949), (778, 0.9141265), (1169, 0.87996167), (567, 0.84876555), (1793, 0.4304452), (2232, 0.19187205), (1892, 0.0010273297), (1032, 0.0005355337), (2071, 8.298065e-05)]
User 5614: [(924, 0.9441458), (1889, 0.9263064), (1389, 0.84463406), (1848, 0.7793591), (1417, 0.76024425), (567, 0.55668414), (943, 0.4260509), (1688, 0.34170723), (1779, 0.18993947), (1543, 0.048824828)]
User 1285: [(1779, 0.88454443), (1450, 0.70732915), (2052, 0.6721066), (1214, 0.48646548), (2008, 0.30408734), (1895, 0.11040861), (1512, 0.05480104), (1573, 0.04656131), (514, 0.0015798978)]
User 3167: [(1316, 0.0037268503), (1074, 0.00011355552)]
User 633: [(622, 0.83919615), (2352, 0.031423967), (78, 0.0011046465), (1346, 0.00020884823)]
User 4094: [(1584, 0.97735435), (803, 0.97623664), (0, 0.95809036), (572, 0.9481983), (784, 0.8886651), (2090, 0.8862246), (620, 0.5901291), (1856, 0.5151272), (1734, 0.20640998), (299, 0.110054255)]
User 1103: [(1451, 0.9939984), (1225, 0.9875048), (1810, 0.9852364), (632, 0.9271112), (1581, 0.6185386), (438, 0.53354955), (732, 0.44231397), (855, 0.19434378), (982, 0.019010069), (1520, 0.0028806892)]
User 911: [(1416, 0.9568207), (1696, 0.93495333), (1661, 0.73820585), (1357, 0.25184193), (2116, 0.021291375), (2318, 0.017748557)]
User 5182: [(748, 0.9913476), (780, 0.98961675), (2125, 0.9750608), (739, 0.959088), (800, 0.94316906), (1215, 0.8756652), (1388, 0.2388934), (691, 0.15411437), (1859, 0.067689806), (903, 0.026336014)]
User 445: [(572, 0.9534309), (667, 0.93547255), (167, 0.8055433), (1668, 0.787354), (1419, 0.52152365), (1446, 0.51944697), (1886, 0.43104127), (1116, 0.20197146), (87, 0.1727047), (1473, 0.15467116)]
User 5187: [(1419, 0.76397157), (357, 0.7249569), (1509, 0.27922443), (1751, 0.1711671), (2034, 0.12397335)]
User 1703: [(1516, 0.99531496), (748, 0.98361695), (1389, 0.9827511), (165, 0.9775753), (189, 0.95487857), (738, 0.9171843), (794, 0.8751578), (107, 0.8322886), (517, 0.7583612), (1592, 0.23243539)]
User 2606: [(572, 0.97714806), (341, 0.9715783), (382, 0.9454859), (577, 0.9271071), (1515, 0.64724284), (1883, 0.59681165), (2093, 0.5490147), (789, 0.5160136), (1008, 0.060562354), (2016, 0.03419419)]
User 1234: [(189, 0.9712251), (1027, 0.4212784), (892, 0.3013987), (1689, 0.17753297), (301, 8.407497e-05), (1628, 1.3830722e-05)]
User 5470: [(165, 0.99617875), (338, 0.2436092), (840, 0.15062277), (882, 0.030704824), (1424, 0.0036753889)]
User 4610: [(1975, 0.9703204), (6, 0.9640844), (318, 0.92919976), (627, 0.9098205), (403, 0.8919161), (1669, 0.87837285), (990, 0.873376), (247, 0.83216494), (1406, 0.5893702), (455, 0.40350977)]
User 2449: [(382, 0.9737727), (830, 0.9505612), (816, 0.0001712778)]
User 3113: [(924, 0.9705796), (285, 0.927869), (1450, 0.9258673), (2259, 0.86555344), (1215, 0.7967615), (113, 0.711121), (1493, 0.6146982), (537, 0.52533346), (1356, 0.45502573), (690, 0.23703714)]
User 1110: [(967, 0.77883416), (2312, 0.66220486), (579, 0.3435032), (1708, 0.119431354), (405, 0.05709383), (396, 0.023371518), (2236, 0.011699027)]
User 31: [(382, 0.9898649), (1669, 0.97426003), (22, 0.9675838), (1925, 0.843771), (583, 0.68900704), (2102, 0.027035147), (1670, 0.0021953858), (956, 0.00074635755)]
User 2800: [(1669, 0.9690489), (382, 0.95812243), (1451, 0.91856635), (1402, 0.91807175), (1719, 0.8951962), (206, 0.88979685), (1816, 0.8173282), (40, 0.0015886598), (1714, 0.0001628772), (1952, 1.8264049e-05)]
User 4577: [(778, 0.9769086), (1446, 0.9198001), (726, 0.91678876), (1421, 0.84418136), (936, 0.83828264), (828, 0.7762068), (2299, 0.7737274), (1925, 0.7646162), (2272, 0.73113495), (2349, 0.5761179)]
User 3627: [(349, 0.9785187), (1169, 0.96913135), (2337, 0.8496684), (1767, 0.8198349), (474, 0.7960283), (654, 0.55815756), (427, 0.06921892), (501, 3.0924195e-05)]
User 5241: [(36, 0.94869727), (1896, 0.5574202), (1300, 0.49154854), (1881, 0.47198328), (1349, 0.12743834), (2065, 2.7096576e-05)]
User 4078: [(738, 0.9983182), (2048, 0.9426256), (768, 0.9404308), (1458, 0.44191974), (1014, 0.30366078), (1490, 0.16134873), (484, 0.024433749), (314, 0.01711368), (2411, 0.015900072), (2220, 0.0149161)]
User 1594: [(780, 0.9959233), (349, 0.9867306), (1175, 0.98394763), (748, 0.9794129), (1251, 0.96872866), (1205, 0.931522), (2093, 0.91264814), (1350, 0.88964826), (764, 0.86180216), (2171, 0.7788625)]
User 5868: [(379, 0.9918715), (740, 0.9770315), (1776, 0.96135944), (1157, 0.86922556), (1975, 0.75622195), (1595, 0.07128569), (1302, 0.018864859), (720, 4.7004894e-05)]
User 2533: [(2050, 0.88619685), (2114, 0.85060525), (1697, 0.35238245), (1739, 0.0004475955)]
User 2446: [(1205, 0.9902699), (1429, 0.9794662), (1293, 0.96974295), (1485, 0.85716844), (1305, 0.7633249), (541, 0.7572907), (1731, 0.53286994), (100, 0.46677688), (1545, 0.09472554), (1115, 0.08544537)]
User 6014: [(68, 0.93183607), (418, 0.901938), (1222, 0.8112457), (189, 0.7994317), (471, 0.34638438), (576, 0.14923401), (764, 0.06928918), (2070, 0.03424732), (443, 0.016470855), (519, 0.0005748892)]
User 439: [(7, 0.8152922), (1847, 0.13898258), (1655, 0.024759986), (55, 0.006459896), (46, 0.0013318482)]
User 5411: [(165, 0.99559516), (778, 0.99452907), (738, 0.9923826), (760, 0.9733006), (767, 0.80904734), (148, 0.69751143), (1854, 0.65535444), (1234, 0.022086382), (1990, 0.00083529763), (74, 7.22219e-05)]
User 339: [(794, 0.9395414), (1889, 0.93603635), (1554, 0.8821121), (1004, 0.84416145), (2082, 0.83568794), (823, 0.5968525), (1413, 0.056333743), (971, 0.012632644), (940, 0.0043404857), (1615, 0.0033931856)]
User 5711: [(740, 0.9929033), (738, 0.98013663), (803, 0.97303706), (1219, 0.7285621), (763, 0.09898134), (1334, 0.0004173082), (366, 0.00015649454)]
User 252: [(1451, 0.9528811), (1810, 0.94340414), (2312, 0.91069), (2170, 0.77858615), (288, 0.7433251), (165, 0.6665766), (378, 0.6494438), (1244, 0.09544978), (1354, 0.071628004), (1452, 0.01360392)]
User 651: [(751, 0.9902782), (31, 0.9569815), (1975, 0.90829664), (160, 0.84763044), (1248, 0.84325695), (403, 0.71299195), (2087, 0.6825984), (800, 0.52433807), (2287, 0.2047204), (1793, 0.08885835)]
User 5879: [(379, 0.99779284), (1554, 0.9973797), (478, 0.9938293), (738, 0.9869061), (1624, 0.9519667), (1225, 0.9504373), (1156, 0.9028167), (68, 0.57041), (226, 0.41563794), (1924, 0.13498189)]
User 2976: [(987, 0.7819568), (1300, 0.19423287), (966, 0.06356832), (1640, 0.03947174)]
User 4448: [(2183, 0.5896924), (999, 0.032949988), (2091, 0.016231133), (1392, 0.0010598823)]
User 4710: [(2299, 0.9771055), (737, 0.9762998), (2124, 0.8522894), (1854, 0.64509535), (763, 0.583101), (1973, 0.031183507), (1445, 0.0010160716), (681, 0.00013775416), (1026, 8.769678e-09)]
User 1567: [(1906, 0.94216114), (785, 0.9084413), (989, 0.90273666), (573, 0.73379487), (63, 0.55369985), (1513, 0.43805072), (575, 0.1325471), (1749, 0.0001246378)]
User 878: [(1810, 0.98616576), (1427, 0.97848547), (1251, 0.97207934), (1014, 0.86507154), (1179, 0.8323336), (1172, 0.6789589), (87, 0.39653674)]
User 2913: [(780, 0.9946964), (695, 0.9816508), (474, 0.9689757), (753, 0.96768045), (857, 0.96002895), (572, 0.9489796), (756, 0.9435843), (1350, 0.93238944), (627, 0.88917285), (2093, 0.86906195)]
User 1363: [(1202, 0.9845418), (725, 0.9573626), (726, 0.9459879), (1826, 0.93726397), (101, 0.93496513), (1889, 0.90891504), (154, 0.8958398), (832, 0.68390036), (1358, 0.023542572), (814, 0.00421742)]
User 4388: [(1584, 0.9918202), (347, 0.9804365), (309, 0.97777677), (938, 0.9686998), (245, 0.9679533), (1470, 0.9676298), (63, 0.962484), (36, 0.55165976), (1545, 0.05879389)]
User 2168: [(561, 0.9252832), (1371, 0.91700315), (1157, 0.7877144), (756, 0.71615255), (924, 0.640044), (338, 0.3929231), (1247, 0.2070403), (1198, 0.11464686), (1606, 0.059190683), (1266, 0.038044777)]
User 1503: [(165, 0.98873097), (2339, 0.9388786), (2306, 0.4485173), (1036, 0.17742458), (375, 0.110904194), (1553, 0.027842667)]
User 1814: [(1554, 0.99398214), (780, 0.9932632), (1584, 0.9916128), (2227, 0.9472036), (954, 0.9301465), (1158, 0.7755507), (2389, 0.64929605), (854, 0.6283579), (1851, 0.05557686), (1002, 0.032066442)]
User 2487: [(674, 0.59450454), (991, 0.50248647), (486, 0.134174)]
User 3614: [(1709, 0.86210525), (766, 0.23934826), (164, 0.06427091)]
User 3863: [(1868, 0.9144932), (1789, 0.8655911), (1730, 0.64781773), (2401, 0.01492702)]
User 2866: [(2389, 0.92652774), (2339, 0.91840374), (1977, 0.8651759), (2155, 0.7448407), (1461, 0.72528416), (1889, 0.6195793), (2307, 0.39011043), (525, 0.28642225), (1228, 0.0704506), (1774, 0.02817152)]
User 5677: [(495, 0.78088415), (1795, 0.4671052), (216, 0.16408612), (1812, 1.0086054e-06)]
User 1484: [(1319, 0.0032446324), (1199, 1.0625837e-05), (437, 6.758903e-07)]
User 1472: [(379, 0.9771627), (739, 0.9416162), (688, 0.9373586), (785, 0.9205492), (1219, 0.84884924), (1173, 0.7760588), (747, 0.5748574), (390, 0.45988482), (2215, 0.35177392), (1299, 0.21933538)]
User 4736: [(801, 0.8783126), (417, 0.73382896), (1561, 0.6647216), (354, 0.5246125), (2032, 0.30581367), (846, 0.087677196), (234, 0.014184284)]
User 5655: [(1554, 0.9899436), (765, 0.9597846), (1610, 0.9374878), (121, 0.9321541), (22, 0.9092393), (1867, 0.90336156), (123, 0.83923745), (1016, 0.810625), (1561, 0.7598689), (1327, 0.4990245)]
User 639: [(1179, 0.8873524), (1817, 0.8758204), (422, 0.5216649), (608, 0.058477744)]
User 5738: [(740, 0.99545896), (1171, 0.98345643), (742, 0.9316981), (2052, 0.69809365), (943, 0.054121774), (2041, 0.0020203565), (1965, 0.0004493799), (2365, 1.2913343e-05)]
User 5646: [(422, 0.992527), (1668, 0.9853124), (1889, 0.9821186), (829, 0.96582353), (1, 0.96297765), (2262, 0.9256152), (245, 0.86639065), (2074, 0.76670086), (1179, 0.7629398), (1855, 0.59656644)]
User 3934: [(1451, 0.99202335), (1889, 0.9741949), (541, 0.9570145), (737, 0.9532662), (769, 0.8562698), (837, 0.8036253), (227, 0.409783), (1717, 0.004263691)]
User 2137: [(954, 0.9732862), (751, 0.96591747), (309, 0.9626901), (113, 0.9102304), (628, 0.8348732), (996, 0.8288647), (128, 0.6965465), (212, 0.48604685), (109, 0.44475842), (99, 0.3174721)]
User 4763: [(1419, 0.77474207), (1859, 0.7553959), (577, 0.7425158), (1806, 0.42147174), (108, 0.07850979), (112, 0.03423399), (366, 0.003991977)]
User 5447: [(541, 0.98258656), (737, 0.9814184), (803, 0.97695667), (570, 0.8764847), (1280, 0.73364633), (569, 0.6834649), (1370, 0.59276694), (2226, 0.5263759), (1516, 0.5238512), (1960, 0.0046259225)]
User 4793: [(2113, 0.9581906), (1472, 0.8989552), (619, 0.8574761), (748, 0.8061549), (1419, 0.74563587), (639, 0.13393274), (1551, 0.037797555), (25, 0.0038971726), (682, 0.003087164), (1480, 0.0021996496)]
User 1944: [(954, 0.027637826)]
User 1279: [(1784, 0.9589241), (662, 0.95112365), (2151, 0.93896455), (1691, 0.8138163), (582, 0.0085251285), (892, 0.0073991013), (616, 0.0008776455), (983, 1.7571763e-05)]
User 1838: [(379, 0.9839072), (31, 0.8928099), (1205, 0.8880986), (2151, 0.8252183), (1624, 0.8174895), (2312, 0.7278803), (1447, 0.7064136), (2334, 0.5082123), (63, 0.36847988), (2124, 0.091879375)]
User 4956: [(1919, 0.86756), (1817, 0.851064), (146, 0.8200928), (726, 0.7851886), (735, 0.52755), (685, 0.47191665), (2154, 0.44817635), (1941, 0.3480265), (1615, 0.3459766), (1158, 0.28850365)]
User 5377: [(1225, 0.9592889), (2408, 0.16469839), (1576, 0.013012097), (162, 0.008018451), (1967, 0.0045398283), (1708, 9.4914896e-05)]
User 1527: [(165, 0.9880614), (738, 0.9704503), (774, 0.9132438), (1516, 0.7723085), (914, 0.6750666), (861, 0.08171144), (2295, 0.04286629), (2301, 0.025247095), (308, 0.018794866), (2173, 0.0045770677)]
User 4516: [(541, 0.9974246), (1169, 0.7759236), (218, 0.2574572)]
User 1509: [(572, 0.98345214), (2113, 0.28856108), (1466, 0.08981771), (1155, 0.019664442)]
User 4926: [(1691, 0.9730839), (1451, 0.9695887), (1171, 0.95211613), (760, 0.8993774), (2214, 0.7833188), (1609, 0.7131888), (1515, 0.36444196), (29, 0.18512897), (1826, 0.15034793), (325, 0.111757435)]
User 2585: [(1810, 0.9944311), (791, 0.9930253), (1827, 0.968152), (1624, 0.96567744), (1817, 0.95351976), (2303, 0.9349252), (101, 0.8350686), (1731, 0.81223565), (1838, 0.28546208), (1087, 0.06089491)]
User 663: [(379, 0.998047), (0, 0.99508554), (857, 0.98200077), (2259, 0.9803007), (1225, 0.97298867), (770, 0.95987517), (2227, 0.94781005), (1171, 0.9381244), (2050, 0.93764675), (2165, 0.87851584)]
User 1101: [(1880, 0.9353592), (146, 0.76417583), (316, 0.38887373), (877, 0.037776127)]
User 3676: [(1554, 0.99891865), (309, 0.995551), (930, 0.99385554), (738, 0.9744275), (433, 0.9697374), (1916, 0.4058335), (1016, 0.23590988), (1117, 0.21025607), (394, 0.12156864), (874, 0.020935027)]
User 2922: [(738, 0.99569136), (695, 0.990426), (770, 0.9423181)]
User 3789: [(206, 0.9770735), (91, 0.9385763), (1978, 0.789232), (964, 0.6936704), (1041, 0.67198586), (644, 0.10802876), (1038, 0.0149357105), (615, 0.003466639), (221, 0.00026303236), (2428, 2.6171041e-05)]
User 1565: [(541, 0.9627849), (1856, 0.28517744), (338, 0.2325688)]
User 3353: [(765, 0.9936626), (2292, 0.0011352163), (485, 4.2321262e-06)]
User 971: [(154, 0.5699871), (475, 0.0013192282), (831, 4.2304866e-05)]
User 2557: [(780, 0.9950086), (165, 0.9933036), (1629, 0.9607995), (205, 0.9477068), (1237, 0.9047035), (91, 0.88664645), (1435, 0.8790467), (1624, 0.837014), (1400, 0.026920782)]
User 1546: [(341, 0.9883283), (577, 0.9666395), (767, 0.95790106), (1179, 0.9534292), (765, 0.9275314), (806, 0.926648), (2337, 0.9160773), (1322, 0.90940875), (2409, 0.9084567), (2351, 0.84607875)]
User 3328: [(742, 0.9880399), (830, 0.9523826), (154, 0.94966805), (1651, 0.9334305), (1624, 0.92136085), (26, 0.7787203), (1447, 0.71873546), (2184, 0.47221944), (216, 0.007954187), (1302, 0.00526195)]
User 3748: [(1696, 0.8831633), (1119, 0.108222105)]
User 1158: [(738, 0.97437954), (1780, 0.027046142), (929, 0.0062031765)]
User 1825: [(780, 0.98760194), (1696, 0.8840752), (1889, 0.8243247), (348, 0.017814657), (153, 0.0016079535), (52, 9.903811e-05)]
User 5726: [(382, 0.9913965), (1675, 0.9890252), (1926, 0.9839627), (739, 0.97858745), (738, 0.9735189), (206, 0.9668773), (1941, 0.6660302), (1327, 0.39786088), (638, 0.35207176), (1066, 0.069068335)]
User 5299: [(342, 0.91484207), (2093, 0.84605473), (486, 0.031474773), (2296, 0.00035342862), (598, 1.7537095e-06)]
User 1507: [(541, 0.93682414), (2409, 0.7099475), (342, 0.25650653), (579, 0.038968246), (632, 0.033909682)]
User 2227: [(829, 0.9932447), (753, 0.8938934), (1466, 0.50205266), (791, 0.43540543), (832, 0.10818546), (727, 0.00095847406)]
User 937: [(756, 0.9403373), (1350, 0.84566927), (1157, 0.8441604), (454, 0.75642323), (1793, 0.4048445), (1127, 0.0014126746), (2360, 0.00027312365), (673, 1.3337617e-05)]
User 5358: [(1659, 0.9882719), (589, 0.9291165), (2214, 0.90923494), (565, 0.6907747), (168, 0.50988084), (1221, 0.14593029), (1761, 0.12889467), (1973, 0.059991412), (929, 0.038551588), (1117, 0.022466784)]
User 4916: [(572, 0.9922123), (577, 0.9719278), (763, 0.7936103), (376, 0.46997732), (953, 0.02992889), (2344, 0.00026088444)]
User 5832: [(206, 0.9838072), (1225, 0.9802319), (1668, 0.95138985), (1487, 0.20777541), (2421, 0.13776906), (453, 0.12771776), (1141, 0.058724027), (1401, 0.013037543), (248, 0.0012693898), (1541, 0.0008172605)]
User 2830: [(1669, 0.9709472), (1030, 0.9530877), (754, 0.9081844), (1419, 0.90687025), (1470, 0.8032186), (187, 0.00919511), (1748, 0.005232114), (1043, 0.005201649), (2398, 2.4490557e-06), (2084, 7.182701e-07)]
User 3860: [(474, 0.99826825), (341, 0.990428), (2419, 0.9453111), (167, 0.87791336), (659, 0.4733628), (586, 0.45901528), (2204, 0.027982697), (1133, 0.0022719349)]
User 1443: [(2172, 0.43151954), (1779, 0.29412508), (1239, 0.073542416), (265, 0.021286974), (381, 1.5029184e-07)]
User 1415: [(1810, 0.9529376), (996, 0.9138761), (1427, 0.85833436), (964, 0.8020997), (1676, 0.26102632), (1628, 8.367881e-08)]
User 3484: [(770, 0.98726755), (165, 0.98618317), (1696, 0.894289), (2050, 0.87342167), (89, 0.086755), (116, 0.012427893)]
